ProductId,ProfileName,Summary,Text,
386907,B000H6J75G,"W. Hoyt ""Pee Wee Shooter""",Great taste gourmet treat on a budget!,"First off if you are looking for one of the super dark 70%+ chocolateThe bars this is NOT for you.  The chocolate is dark, however not bitter at all and has a slightly sweet taste.  The dark, rich, full chocolate flavor is apparent and is complimented well by the creamy texture and smooth taste in the mouth. The dark chocolate bars are made in the USA in Novato, CA.  Torn Ranch is a company that supplys high end treats mainly in the hospitality market.  Might be difficult to find unless you fly first class or stay at a 5 star hotel.  You can direct order online at tornranch.com.  Though if you do these are going to set you back $3 each plus taxand shipping with a 6 bar minimum.  Amazon was 31 for 24 and no tax plus Prime as a shipping option.  A GREAT deal. Package was interesting.  The 24 came in a large, ugly, cardboard box that had been directly sent by itself to amazon,  Basically 24 loose bars in a Torn Ranch shipping box.  So if you are looking at giving this whole as a gift the package will be lacking.  They are individually packaged with each bar having a sealed plastic inner sleeve that is surrounded by a nice printed light cardboard outer box.  The chocolate is sectinal - unlike the other review these are now three piece to a bar. Very, very tastey treat that I will reorder once these 24 are gone.  However, would not reccomend youy buy this as a gift to send (all 24 at once anyway) as the packaging for ther 24 is pretty rough and not eye pleasing."
386908,B000H6J75G,Alex H,The Best,"Torn Ranch offers the absolute best chocolate/nut products on the market.  USA-made means a lot.  Good customer service.  I am a huge fan of their Pure Dark offering, Jumbo Cashews and #1 for me is the Sea Salt Chocolate.  A great gift item."
386909,B000H6J75G,"Molly Nightwing ""Molly539""",Great value!,"I love dark chocolate and have tried and enjoyed many of the well known brands.  I had never heard of Splendid Specialties before and there were no reviews here on Amazon to go by but I took a chance and ordered these and I'm glad I did.  These dark chocolate bars are two ounces each.  One half of the bar (a one ounce serving) is only one hundred and forty calories. The bars are thick and have a nice snap to them when you break them apart and the taste is rich, not too sweet, not bitter and very satisfying.  Delicious chocolate and a great value since you get twenty-four bars for about $1.18 per bar.  I'll be buying these again!"
386910,B001HTJ158,C. Corrie,Delicious and nutritious,My husband and I tried this at the beginning of a detox program and now we are addicted.  It's tasty and ever so much better than a sports drink.
386911,B001FSK3IK,D. D Davies,"delicious, but beware","These are absolutely delicious.  BUT I received my order and the pretzels were all melted together in all  of the packages, so I would advise anyone wanting to purchase these GET THEM IN THE STORE, NOT FROM AMAZON."
386912,B001FSK3IK,H. Le,Simple but delicious,"Chocolate covered pretzels, something about that sweet and salty combination makes it a classic taste.  The 100 calorie packs here are perfect for on the go snacking.  Everybody loves em."
386913,B001FSK3IK,"Sandra J. Dockal ""Mean Jean""",100 calorie packs Mr. Salty Choc. Covered Pretzels,Could not find these in the grocery store so I was glad to find them online.  Thanks.
386914,B001FSK3IK,"J. B. Jeudi ""JahmeZZ Da GawD""",Best 100 Calorie Snack Ever,"The 100 Calorie Chocolate Covered Pretzels are Delicious. My wife got me hooked on them. I am always ordering these snack. I definitely recommend this snack if you want something sweet, if you are a chocolate lover and if you watching your calorie intake like me."
386915,B001FSK3IK,"Y. Tan ""Ms. T""",Tastes so good and only 100 calorie each!,"Great Taste in only one little pack!  They are only 100 calories per pack.  The only complaint I have about it is that they are so good, that they are gone too fast.  By the time I realized it, it's already gone.  When you want something salty and chocolatey, with little fat, then this is the snack for you!  I like chocolate covered pretzels in general, so when I found this, I was so happy.  It's not expensive either.. on Amazon."
386916,B001FSK3IK,"Wandrwoman ""Wise as Aphrodite, Beautiful as A ",Oh! Mr. Salty! Say it Aint So!,"To me, a chocolate covered pretzel is among the 10 best things in life. Even unadorned by a robe of rich, sweet chocolate, Mr. Salty pretzels are honored members of my junk food pantheon. When I saw these on the supermarket shelf, I grabbed a box. Note to self: some things in life are just not possible. A 100 calorie pack of chocolate covered pretzels will either contain very few pretzels or will contain very little chocolate. Nabisco chose the latter. How many little pretzel ""O's"" are in a 100 calorie pack? About 5 or 6. How much chocolate coating does each little ""O"" have? A very thin coating of not very good quality milk chocolate. I realize other reviewers have loved these, however, I found them disappointing. For a really satisfying salty-chocolate-crunchy 100 calorie treat try: <a href=""http://www.amazon.com/gp/product/B004JGQ15E"">Snackwell Fudge Drizzle Caramel Popcorn, 5.3-Ounce (Pack of 6)</a>."
386917,B005DUYA12,maureen s sassano,NostAlgic!,"As advertIsed, they have the. same great shApe and flavor as when - was little. Great little carry boxes for purse or poCket!"
386918,B003ZABLJQ,"Desert Gypsy ""A Brooklyn Girl Out West""","very best tomato paste, very little waste","I always keep a few tubes of this Mutti Tomato paste in my pantry. The flavor is a very fresh tasting robust tomato taste; it helps thicken and adds wonderful flavor to my soups and sauces. The label has lots of useful information, including - * ingredients: Italian tomatoes, salt.  * the recommendation refrigerate after opening and discard the unused portion after 20 days.  * a serving size is 2T and a 4.5oz tube has approximately 7 servings.  * processed using a dehydration method that results in 28% dry extract of the tomatoes  * certified as using environmentally friendly cultivation methods If it could be stored longer than 20 days (like ketchup) I would give it a fifth star but I often either store it longer than the recommended date and worry about food safety or I wind up throwing out the unused portion which is not particularly cost effective. Still, a far superior taste than any canned paste I have tried so I'll continue to buy and enjoy it."
386919,B001FSK3IA,Asrai,For Salty Tastemorr cheddar for sweet honeymaid delight bars,Then do the sensible meal thing without compromising taste.. not difficult at all.. I lovvvvvvvve these.. I was surprised that the bar is soft and not crunchy.. was amazingly decadent and delicious .. the only downside is when I was done with it I wanted another so I ate it slowly accompanied by Lavender Earl gray tea.. a perfect marriage..
386920,B001FSK3IA,coal miner's wife,"""Love this bar""","This bar is soo good.  It is soft, with a graham cracker crust, the chocolate center is creamy and delicious. It is just right for a quick sweet fix. And it is only 100 calorie's  what else can you ask for. Can't even find these bars anywhere but at amazon. Simply good and delicious."
386921,B001FSK3IA,L. Morgan,Great 100 Calorie Treat!,"These are a GREAT treat for anyone on Weight Watchers or just counting calories. I saw them reviewed by Hungry Girl and just happened to find them in a store one day and LOVED them. Unfortunately, after that I wasn't able to find them in stores again, so I am so happy to see that they are available through Amazon. I've only tried the chocolate variety, but they also come in cheesecake."
386922,B001FSK3IA,"b.mitchell ""b.mitchell""",Chocolate Honey Maid Delight Bars,These 100 Calorie bars look way better in the photo than they taste.  They are not horrible - just not what I was hoping for.
386923,B001FSK3IA,Spikey's Mom,YUMMY!,These are great tasting snacks.  We love the chocolate and the cheesecake flavors.  Much easier to buy on Amazon.
386924,B001FSK3IA,Gail,Love these bars!,"This is one of the best tasting snack bars I have ever tasted!  I'm trying to lose weight and I like that these bars are only 100 cals.  They are very soft, and tastes like they are a lot more than 100 calories.  It really hits the spot when I have to have something sweet and chocolate.  It has just a touch of a flavor I can't put my finger on, it almosts tastes like coconut, but I don't think there is coconut listed in the ingredients.  But don't be fooled  to only be 100 calories, these bars are not very big.  However, they are so good, that I guess they are satisfying anyway.  I'm buying them by the case now through Amazon.com!"
386925,B007XOE9TO,Larry Deemer,TASTY & RELIABLE,"I used as a flavor enhancer (not as a 'TREAT"") for our kidney failure cat and found it to be among the best.  See my separate review of CAT-MAN-DO BONITO SPRINKLES for  a summary of my experiences with over four dozen products I tried to enhance the appetite of our CRF/CKD mom-cat. I have no reason to suspect that this product would be any less effective as a treat."
